id,name,community,degree
facebook.com/groups/909159850090971,Prophet Shepherd bushiri,4,323
facebook.com/groups/917487825430892,job without Matric Grade 12,4,323
facebook.com/groups/920008912817919,Mollelwa,4,347
facebook.com/groups/921468688343300,Rmc Botii Rhuu Joke's,4,347
facebook.com/groups/924527552255478,🫂🥺🖤𝐷𝑎𝑙𝑖𝑖𝑒𝑌 𝑀𝑛𝑐𝑤𝑎𝑎 𝑀𝑛𝑐𝑤𝑎𝑎 𝑀𝑛𝑤𝑎𝑎<•3🖤🥺🫂😭,4,219
facebook.com/groups/926961375151359,Ngena Ubambo Lwakho Lulapho💕 Ngena Uzitholele Umaqondana Wakho Weqiniso,4,323
facebook.com/groups/957935538484874,Boss lady thando mbele group,4,347
facebook.com/376966135683890,Jésus et Marie,40,38
facebook.com/groups/1011228596348562,Le pouvoir de la prière,40,38
facebook.com/groups/1051542562707167,Prier avec Marie,40,38
facebook.com/groups/1068989816449859,Neuvaine a Marie qui défait les noeuds Group,40,38
facebook.com/groups/1078571622290072,Notre-Dame du Saint Rosaire,40,38
facebook.com/groups/1234443916953275,Marc Lavoine Fans,40,38
facebook.com/groups/1379194162302751,Petites annonces 06,40,38
facebook.com/groups/1486331961672303,CASH Investigation PROJECT,40,38
facebook.com/groups/1521506624761101,TOP OCCAZ NC,40,38
facebook.com/groups/1537264290069271,Coupe Courte Femme,40,38
facebook.com/groups/158612609696567,chrétien catholique,40,39
facebook.com/groups/1657231561225160,Super Recettes,40,38
facebook.com/groups/175376423092923,Saint Michael Archange,40,38
facebook.com/groups/1789390251325109,fans des années 50 à 80,40,38
facebook.com/groups/1810726378951924,LEBONCOIN DE FACEBOOK LIVE (du nord au sud) ❤❤❤❤,40,38
facebook.com/groups/198661772143496,j'aime sainte marie,40,38
facebook.com/groups/2011130692468199,La bonne Affaire,40,38
facebook.com/groups/2059626794255852,Thuin ma ville,40,38
facebook.com/groups/2964768617127922,Vente 86 Poitiers ou Loudun,40,38
facebook.com/groups/316193707054275,kendji girac fan,40,38
facebook.com/groups/384479833137879,Location / sous location / colocation 93 seine saint denis,40,38
facebook.com/groups/406611824087716,Notre Dame de Lourdes,40,38
facebook.com/groups/433950498164898,sortir dans le 42 et 43,40,38
facebook.com/groups/562617104815598,"Sainte Rita, une Sainte pour moi",40,38
facebook.com/groups/671049109663371,Les chemins d' Eléonore,40,38
facebook.com/groups/721606865387511,Télétravail,40,38
facebook.com/groups/749263619672140,citations_dictons et proverbes,40,38
facebook.com/groups/761021580681875,Vente Article Voyageure,40,38
facebook.com/groups/779375172188003,Ventes Auto/Moto ou toutes pièces 59 62!,40,38
facebook.com/groups/793721190705383,Bible en ligne,40,38
facebook.com/groups/7976343356,Expatriés français à travers le monde,40,38
facebook.com/groups/811127146590685,les fleurs et les paysages,40,38
facebook.com/groups/863987674180239,jean baptiste guégan de bretagne,40,38
facebook.com/groups/1078606312853194,Juwa OrionStars Vpower GAMING,100,312
facebook.com/groups/1217161392171378,"Orion Star. Fire Kirin, Juwa, River Sweeps, Panda Master, Vegas Sweeps",100,403
facebook.com/groups/1293596491284831,Usa Online Casino Games ( Redeemable Freeplay & Sign up bonus ),100,230
facebook.com/groups/1305154050336807,ORION STARS 777,100,177
facebook.com/groups/145820694954039,777 JILI Casino Online Slot Game - JILI Crazy 777 Slot Machine Game,100,192
facebook.com/groups/1663367617425710,Orion stars online gaming,100,374
facebook.com/groups/1765067590636885,ORION STARS/JUWA CITY/FIRE KIRIN/VPOWER ONLINE,100,518
facebook.com/groups/1946047042462766,JUWA-777 ONLINE CASINO:Fire Milky Panda Orion Gamevault Vblink Egames Mafia,100,32
facebook.com/groups/2118561398345594,SHANIA GAMEROOM VIP (JUWA/MW/GAMEVAULT/ORION/GAMEVAULT/VPOWER & MORE),100,145
facebook.com/groups/218785610656979,"Game Vault Online Gaming (Fire Kirin, Vblink, Ultra Panda, Vegas Sweeps)",100,355
facebook.com/groups/2823090564493414,"Online Gameroom 777 (ULTRAMONSTER, FIREKIRIN, ORIONSTAR, XGAME, VPOWER )",100,354
facebook.com/groups/3012824482343207,"ORION STAR, MILKYWAY, GAME VAULT, FIREKIRIN, JUWA CITY, VEGAS SWEEPS VBLINK",100,232
facebook.com/groups/3259841430970832,"Fire Kirin, Orion Star, Juwa, Game Vault And Milkyway",100,259
facebook.com/groups/331701648876341,OrionStars Gaming Online,100,149
facebook.com/groups/3391235911095674,JUWA Legit Online Casino Fish Games Sweepstakes 24/7 VVIP,100,333
facebook.com/groups/3414726542179653,JUWA CITY,100,333
facebook.com/groups/3530645440536730,FREE PLAY ALL GAMES (JUWA CITY ORION STARS / FIRE KIRIN / GAME VAULT),100,390
facebook.com/groups/502885651293944,"JUWA, OrionStars Firekrin Vblink",100,388
facebook.com/groups/536155058067537,Orion star,100,136
facebook.com/groups/548877680633564,Freeplay Group,100,321
facebook.com/groups/596703361792548,Orion Stars / FireKirin  /Juwa / MilkyWay / GameVault,100,299
facebook.com/groups/605169577284170,Game Vault (Online Gaming Platform),100,216
facebook.com/groups/613180227105431,Free Online Games (orion/ firekirin/ milkyway/ ultramonster/ vpower/juwa),100,245
facebook.com/groups/617778737005725,Online Casino Game:FireKirin Juwa Milky Panda OrionStar Gamevault,100,381
facebook.com/groups/622391559236506,"Legit Fish Gaming: Juwa, Fire Kirin, Milky Way, Panda Master, Orion Stars,",100,318
facebook.com/groups/649420840524430,"Online Casino 777 ( Vpower, Orion Stars, Golden Dragon, Fire Kirin )",100,100
facebook.com/groups/681225553352361,OrionStar-777,100,343
facebook.com/groups/700349708135358,Orion star official Gaming,100,258
facebook.com/groups/733231974773782,ORION STARS - VPOWER12 - JUWA777 - PANDA MASTER - FREEPLAY,100,235
facebook.com/groups/789540935399649,"Awesome Fish Gaming: JUWA, FIREKIRIN, GAME VAULT, ORION STARS, PANDA MASTER",100,362
facebook.com/groups/953534389036769,Free Play All Games,100,392
facebook.com/groups/1079730392576519,Skrr skrr💟 outfits🌍🍯,45,102
facebook.com/groups/1258671164696413,MTN FREE DATA (50 GB),45,83
facebook.com/groups/187801854092272,"Chauffeur cherche voitures, propriétaire cherche chauffeur.",45,83
facebook.com/groups/2132833303528929,❤️IZINKONDLO ZOTHANDO❤️(POETRY),45,83
facebook.com/groups/2964188020462692,"Simonstown,Houtbay,Fishoek,Kalkbay,Muizenberg,Constantia,Claremont,Cape Tow",4,184
facebook.com/groups/348057809503581,Sbu and Fikile on uZalo 😍💖👌,45,117
facebook.com/groups/354077565938170,Grade 7 EMS,45,245
facebook.com/groups/3957838384276919,Jokes wayaya 🤣💀🤣,45,83
facebook.com/groups/3984225914948444,BETHELA ZONKE,45,83
facebook.com/groups/407647896421156,B.E.E sgezo sikhona 😂😂😭,45,172
facebook.com/groups/438887700404891,Kamo Mphela,45,211
facebook.com/groups/506938612824821,KE MOTENG,45,83
facebook.com/groups/537700461003286,Comment draguer une fille pour la première rencontre ?😁👌👫💑👇👇,45,83
facebook.com/groups/561918871814884,🌍🏆<<<umnt'wam🥺❤️💍,45,83
facebook.com/groups/627723071681544,Comment draguer une fille,45,83
facebook.com/groups/728316070691523,Jokes by salt,45,172
facebook.com/groups/730802134359513,PSL Breaking  News,45,172
facebook.com/groups/2816530068609069,MORENA TIJUANA,1,12
facebook.com/1641438716157254,Air Fryer Recipes and ideas,22,199
facebook.com/218436631672484,ANDRE' RIEU FANS ITALIA,22,266
facebook.com/438347562956562,Trump Train Unstoppable,22,173
facebook.com/groups/1091556854197014,Kelly Clarkson fans Group,22,269
facebook.com/groups/116729232272119,OutlanderBcn,22,151
facebook.com/groups/1213795518802244,my Facebook friends birthdays,22,197
facebook.com/groups/122988031236458,Szent Biblia,22,173
facebook.com/groups/133902043337632,Shania Twain,22,151
facebook.com/groups/1591643284389753,Ed Sheeran fans,22,151
facebook.com/groups/159265354596014,"Friends of Willie Nelson, & Country Music",22,288
facebook.com/groups/1789198007973531,Kelly Clarkson,22,269
facebook.com/groups/186240704831183,Phil Collins Comeback,22,176
facebook.com/groups/207326499421444,For the love of Reba McEntire,22,202
facebook.com/groups/227737383507681,Simon Cowell,22,157
facebook.com/groups/244687449310637,CRAIGSLIST OF ORANGE COUNTY,22,151
facebook.com/groups/270035017419636,Steelers Fans club,22,164
facebook.com/groups/316352740341044,Hauser cello,22,151
facebook.com/groups/351239954888186,"Elvis Presley forever, International fan club.",22,189
facebook.com/groups/352054848299742,Paul McCartney Photos,22,176
facebook.com/groups/41256088961,I'm a Sagittarius!!!,22,225
facebook.com/groups/425166834342125,Friends Who Like Danny Trejo,22,151
facebook.com/groups/430717424118796,Snoop Dogg Fans Page,22,173
facebook.com/groups/453494491359400,GREEN BAY PACKERS FAN PAGE,22,181
facebook.com/groups/557803446211217,Alan Jackson group,22,151
facebook.com/groups/643255993891027,inday roning,22,157
facebook.com/groups/685801506198456,Dr pol fan group,22,365
facebook.com/groups/782839882063740,Ed Sheeran forever fan page,22,157
facebook.com/groups/153054083342529,BERBAGI RESEP MASAKAN ENAK,14,22
facebook.com/groups/351586968900344,Mengenang Dakwah Syek Ali Jaber,14,26
facebook.com/groups/399792524355368,KUMPULAN DOA SEHARI-HARI,14,31
facebook.com/groups/624487867605899,IKATAN CINTA OFFICIAL (RCTI),14,26
facebook.com/groups/649964439216442,BUKU HARIAN SEORANG ISTRI,14,26
facebook.com/groups/1656350331267778,KASUMBALESA MARKET,45,37
facebook.com/groups/632062474464878,Motivations personnelles & réussite�,45,49
facebook.com/groups/144716510883034,Happy Dogs,169,4
facebook.com/groups/251294016424891,🐱🥰 Funny Cats 🐱🥰 videos n more 🐱🐱🐱,169,7
facebook.com/groups/401309901010786,I LOVE DACHSHUND,169,4
facebook.com/groups/171466240045542,Garden Furniture,22,8
facebook.com/groups/1871386366475394,Semi Trucks And Trailers For Sale,45,322
facebook.com/groups/2959496734134143,Sera phone,45,183
facebook.com/groups/369845009807521,BIKES AND CARS FOR SALE SOUTH AFRICA,45,387
facebook.com/groups/908300510521809,Ice Network Mining,45,387
facebook.com/groups/1836662703241321,Bana Molokaï,45,89
facebook.com/groups/216582736826015,L'oeuvre du destin,45,89
facebook.com/groups/242375673428766,Rire sans limite,45,128
facebook.com/groups/270156673416413,Toto frappe encore plus fort avec devinette ❤❤❤😂😂,45,190
facebook.com/groups/1446074558970740,EL NESTORNAUTA,8,35
facebook.com/369954489707307,Anti-Peje (AMLO),1,25
facebook.com/groups/1115086042663506,El chismos de Tlahuac,1,25
facebook.com/groups/2828439630813995,El Chismoso de Tlahuac centro de noticias,1,25
facebook.com/groups/465622170311126,Vanguardia. Tlatelolca AC,1,25
facebook.com/groups/1638677266359541,SALINA CRUZ OAXACA EN LINEA,1,6
facebook.com/groups/2375623812655293,"FRACC YAGUL TLACOLULA OAXACA ( NOTICIAS, SERVICIOS, VENTAS, RENTAS, ETC)",1,6
facebook.com/groups/325442540877005,"Matadamas,Soledad,Etla,Oaxaca,México.",1,6
facebook.com/groups/455740954457156,MORENA ZACATECAS 💗💗,1,12
facebook.com/groups/211973794366781,RDF,15,5
facebook.com/groups/1139745183064834,BaSh nePha  musician  H Hipop�,168,91
facebook.com/groups/1153984071865964,matan arewa dadi,168,64
facebook.com/groups/1234039650105922,ADAM A ZANGO FANS BY ™GPRINCE GONI™,168,64
facebook.com/groups/151122877163475,hauwa abdullahi,168,64
facebook.com/groups/1661736807492010,Safarau & Mr 442 ( DC ),168,60
facebook.com/groups/1850183702007914,HAMISU_BREAKER_DORAYI,168,60
facebook.com/groups/226527591563052,Labarina Aminu Saira,168,60
facebook.com/groups/268274264709498,TAKA Lafiya,168,64
facebook.com/groups/2987769361456998,ALAQA SERIES 🎬,168,60
facebook.com/groups/3039058093031001,KASUWANCI ZALLAH,168,60
facebook.com/groups/367897158810941,MUKOYI FULATANCI,168,60
facebook.com/groups/580209170272136,Young Sheikh Zaria,168,60
facebook.com/groups/635609200836893,Nana a khadija,168,77
facebook.com/groups/659019905258911,ZAWARAWA ZALLAH,168,60
facebook.com/groups/684012155441797,ABBA JINJINA NEVER,168,60
facebook.com/groups/696180121401707,Duniyar dinki zamani,168,67
facebook.com/groups/702490863919716,Fadar Bege,168,60
facebook.com/groups/729355782303563,ADAM A ZANGO FANS BY ™GPRINCE GONI™,168,60
facebook.com/groups/9179583938748378,Momee gombe,168,69
facebook.com/groups/923563768541260,Fatima hassan,168,67
facebook.com/groups/1689921561287186,Mwalimu Stano,45,100
facebook.com/groups/363634278784759,Prophetess Diana Marua Bahati,45,390
facebook.com/groups/381733499463008,K.T.D.A FARMERS FORUM,45,100
facebook.com/groups/442257219495792,Kenyans Group,4,365
facebook.com/groups/506704824717248,Kenyan memes,45,100
facebook.com/groups/549422469497096,Boutique de vente de fauteuils pour la maison,45,248
facebook.com/groups/680286085770251,KOSEKA EZA LISUMU TE,45,94
facebook.com/groups/823579722065386,Decoração De Festa Infantil (Vendas E Aluguel De Materiais),45,94
facebook.com/groups/1380393109543506,Young dancers 💦❤️🔥,45,83
facebook.com/groups/2031391007206818,Eemoh's fans����,45,167
facebook.com/groups/4174480945911054,Giftiiey,45,83
facebook.com/groups/694644710640007,ONLINE MALL,45,83
facebook.com/groups/781878125551832,Free fire Group nigeria,45,83
facebook.com/groups/286376805457945,#AMLOPRESIDENTESOCIAL,1,19
facebook.com/groups/291528728263473,🇵🇹🇹🇱 Embaixada Portugal em Dili🇵🇹🇹🇱,56,1
facebook.com/groups/1103019674413492,Badminton girl,170,4
facebook.com/groups/3156302721279900,Memes post,170,4
facebook.com/groups/146632705835283,Friends Who Like Kingdom Muzic,22,3
facebook.com/groups/1532149300407225,Добро пожаловать в Нью-Йорк/Welcome to New York,22,3
facebook.com/groups/2053672951633837,Freeplay for all players,100,262
facebook.com/groups/604872028154369,"LUXURY FISH GAMING,ORIONSTAR,VEGASX, FIRE KIRIN, JUWA 777",100,322
facebook.com/groups/611720110817995,Texas Online Casino Game -777,100,343
facebook.com/groups/698936448326639,Online Sweeps Fish Tables and Slots Games (Freeplay),100,162
facebook.com/groups/770725087250036,"Luxury Fish Gaming- FireKirin, MilkyWay, OrionStars & Juwa",100,246
facebook.com/groups/822385792685546,"OrionStar, Game Vault, Juwa777",100,410
facebook.com/groups/893662055151706,FIRE KIRIN,100,11
facebook.com/groups/938385790622186,YOLO 777 Casino Slots and Fishing Games - Freeplay,100,153
facebook.com/groups/959524715074740,FreePlay All Day,100,361
facebook.com/groups/1224443601517058,mode pour femme stylé,45,60
facebook.com/groups/826973954642862,XARIIR AHMED FANS,45,242
facebook.com/groups/2597683983830243,Graphic Design ✅,45,331
facebook.com/groups/3387705178167788,JUWA CITY ONLINE-777,100,606
facebook.com/groups/730283368709503,Tontolon'ny Reny sy ny Zaza,45,243
facebook.com/groups/1490241824596218,Chiba Baito,45,288
facebook.com/groups/333129754336596,Qolka Barashada Qur’anka Kariimka,45,288
facebook.com/groups/1423636724543101,FALSAS BANDERAS,6,8
facebook.com/groups/1644310205847771,Conspiración detrás de escena.,6,8
facebook.com/groups/193635087787568,"PROYECTOS SECRETOS QUE AFECTAN AL MUNDO,( Haarp.,Chemtrails.C.E.R.N y Etc",6,8
facebook.com/groups/2115987078710610,Cosas que no te cuentan los medios oficiales.,6,8
facebook.com/groups/349748008433682,"¡Despertad, Humanidad!",6,8
facebook.com/groups/598386606913823,LA MATRIX HOLOGRÁFICA,1,54
facebook.com/groups/719639051443539,Exponiendo a los illuminatis (DESPERTEMOS EsclavoS ),6,8
facebook.com/groups/785739529606703,GUILHERME BOULOS CANDIDATO A PRE PREFEITO DE SÃO PAULO 🙏❤ 🤝🏾,2,17
facebook.com/groups/150205695081781,Gasistas del Caño Epoxi,8,9
facebook.com/groups/3322275431170114,FERIA SAN ALBERTO (Las vías...ex plaza),8,15
facebook.com/100062978664532,Juan Carlos Rocha,1,69
facebook.com/100065057678102,Anibal Bel,1,69
facebook.com/1146512415451351,Abraham Mendoza Zenteno,1,69
facebook.com/1294194503945097,H. Ayuntamiento de Tulum,1,69
facebook.com/1416686685215101,La Izquierda se Levanta.,1,69
facebook.com/161438907358166,LEAR Liga de Escritores y Artistas Revolucionarios,1,69
facebook.com/1687921551463785,HOLA TULUM,1,69
facebook.com/1835190316733691,Noticiero Lacantun,1,69
facebook.com/199009413624214,El Profe Perulero Radio,1,69
facebook.com/237193313691763,AMLO PRESIDENTE  DE MÉXICO!...,1,69
facebook.com/419625598083775,El Mexicambio HA Llegado,1,69
facebook.com/431957840193670,Artistas e Int. Revolucionarios por México,1,69
facebook.com/447467748683013,AL ROJO VIVO en línea,1,69
facebook.com/603790019707124,Lau Sandoval LSM,1,69
facebook.com/groups/1055172761242462,"SEGUIDORES DE NOROÑA, OFICIAL",1,95
facebook.com/groups/1433010173623222,Mercado Libre Progreso (Oficial),1,69
facebook.com/groups/1576078352525368,Noticias de Zihuatanejo,1,69
facebook.com/groups/158678731454990,Trabajadores De La Educacion presentes en la 4° transformación.,1,76
facebook.com/groups/171849900742801,Grupo de AMLO y Santiago Nieto con la 4T,1,69
facebook.com/groups/1896987640518219,¡¡¡Que todo Tetepango se entere!!!,1,69
facebook.com/groups/1937302123204404,Alguien Sabe Actopan HGO (oficial),1,69
facebook.com/groups/197056472184254,Mercado libre Mixquiahuala - Progreso (Oficial).,1,69
facebook.com/groups/2615587962037021,4T TAXCO,1,69
facebook.com/groups/275265533599174,Mercado libre Ixmiquilpan y alrededores,1,69
facebook.com/groups/295847941097234,La Voz de todo Ajacuba,1,69
facebook.com/groups/357787137913785,¡¡¡QUE TODO AJACUBA SE ENTERE!!!,1,69
facebook.com/groups/644467915621385,Mercado Libre Tepatepec (Oficial),1,69
facebook.com/groups/740753646642302,Zócalo Virtual News,1,104
